Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done,agent_angle_score,agent_angle_tier,agent_angle_deg
Reset 7942,0,0.0,0.0,0,0.0,0.0,0,1,0.12574224448546323,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-8.43578332528231,0.0,2.0,4.8,22,True,38.31547215659498,beginner,10.842263921702513
Reset 7943,1,0.09536443619472834,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-6.285528400218878,0.0,2.0,4.8,19,True,35.07788499047318,beginner,12.461057504763412
Reset 7944,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-5.874150482866424,0.0,2.0,4.8,22,True,40.219585705320156,intermediate,9.97255178683498
Reset 7945,0,0.0,0.0,0,0.0,0.0,0,1,-0.062321686128248066,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.647715161725137,0.0,2.0,4.8,11,True,29.66983542487665,beginner,15.165082287561676
Reset 7946,0,0.0,0.0,0,0.0,0.0,0,1,0.03581046993318093,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-2.980846416282726,0.0,2.0,4.3,17,True,39.18130168071143,beginner,10.409349159644288
Reset 7947,1,-0.09297241446773086,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.482738220072518,0.0,2.0,4.8,17,True,38.43122182101084,beginner,10.78438908949458
Reset 7948,1,-0.02856505576443147,0.0,0,2.0,4.3,0,1,-0.13884814429453018,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.45723730663245,0.0,2.0,4.3,14,True,22.41702245463872,beginner,18.79148877268064
Reset 7949,1,-0.0008621169916815941,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.445986950466333,0.0,2.0,4.3,16,True,36.537692934301006,beginner,11.731153532849495
Reset 7950,1,-0.0040769286655439885,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.123628984987249,0.0,2.0,4.8,19,True,39.90030817659666,beginner,10.04984591170167
Reset 7951,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-7.395271910811085,0.0,2.0,4.8,22,True,31.01924008956515,beginner,14.490379955217424
Reset 7952,0,0.0,0.0,0,0.0,0.0,0,1,-0.05880594973419395,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.810221917200711,0.0,2.0,4.8,19,True,37.133921465993,beginner,11.433039267003503
Reset 7953,1,0.04243964666457867,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.2816733296263756,0.0,2.0,4.3,18,True,35.54524583521124,beginner,12.22737708239438
Reset 7954,0,0.0,0.0,0,0.0,0.0,0,1,-0.13967593681947355,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.707130349628749,0.0,2.0,4.3,17,True,35.135945045379486,beginner,12.432027477310259
Reset 7955,0,0.0,0.0,0,0.0,0.0,0,1,-0.14571261416529424,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.7765718756454723,0.0,2.0,4.3,11,True,25.219628564029215,beginner,17.390185717985393
Reset 7956,1,0.09616772538485852,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.629984606373202,0.0,2.0,4.8,17,True,37.524382120511596,beginner,11.237808939744202
Reset 7957,0,0.0,0.0,0,0.0,0.0,0,1,-0.016400123617975826,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.692028427282097,0.0,2.0,4.3,16,True,34.83361097655505,beginner,12.583194511722473
Reset 7958,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-6.373984087595,0.0,2.0,4.8,17,True,40.30859142204238,intermediate,9.961426072244702
Reset 7959,0,0.0,0.0,0,0.0,0.0,0,1,-0.07713991706491807,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.1143114481568572,0.0,2.0,4.3,19,True,35.24589911169564,beginner,12.377050444152179
Reset 7960,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.855404138131119,0.0,2.0,4.3,15,True,18.542360228480952,beginner,20.728819885759524
Reset 7961,1,-0.1352534558221392,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-9.469826133942359,0.0,2.0,4.3,18,True,38.63856071397612,beginner,10.680719643011942
Reset 7962,1,0.005541657839656988,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-2.9043943433662127,0.0,2.0,4.3,13,True,57.44009914540319,intermediate,7.8199876068246015
Reset 7963,0,0.0,0.0,0,0.0,0.0,0,1,0.042464143639505236,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.675663299935869,0.0,2.0,4.8,15,True,24.79321033029256,beginner,17.60339483485372
Reset 7964,1,0.13237986079320296,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.261175727767724,0.0,2.0,4.8,20,True,32.3402211636363,beginner,13.829889418181848
Reset 7965,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-6.152395061949709,0.0,2.0,4.8,21,True,38.43418014944018,beginner,10.782909925279911
Reset 7966,1,0.033613227900418874,0.0,0,2.0,4.3,0,1,-0.13242839467036083,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.208361766109928,0.0,2.0,4.3,20,True,39.78163140679638,beginner,10.109184296601812
Reset 7967,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-2.42463763139296,0.0,2.0,4.3,17,True,39.520904398639644,beginner,10.239547800680178
Reset 7968,1,0.08042570007381422,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-3.286556835728584,0.0,2.0,4.8,17,True,33.06684729661636,beginner,13.466576351691819
Reset 7969,1,0.1095774663010618,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.147449752325532,0.0,2.0,4.8,16,True,26.147655692152824,beginner,16.926172153923588
Reset 7970,0,0.0,0.0,0,0.0,0.0,0,1,0.06434658603587762,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.692050719210405,0.0,2.0,4.3,20,True,36.455604571353504,beginner,11.772197714323248
Reset 7971,1,-0.053105453372387146,0.0,1,2.0,4.8,0,1,-0.09812707117552488,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-2.7488672353740773,0.0,2.0,4.8,18,True,43.06514839443885,intermediate,9.616856450695144
Reset 7972,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.729097715768367,0.0,2.0,4.3,16,True,31.51306555257985,beginner,14.243467223710075
Reset 7973,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-9.375873656184188,0.0,2.0,4.3,23,True,38.665632621699345,beginner,10.667183689150328
Reset 7974,1,-0.07481366628256914,0.0,0,2.0,4.3,0,1,-0.12047487700666104,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.127829757320953,0.0,2.0,4.8,19,True,34.27523914063042,beginner,12.862380429684793
Reset 7975,1,0.17444758959117568,0.0,0,2.0,4.3,0,1,0.1198354401557915,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.26125982748519,0.0,2.0,4.8,16,True,25.56817523979076,beginner,17.21591238010462
Reset 7976,0,0.0,0.0,0,0.0,0.0,0,1,0.04642154157446754,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.707583988431345,0.0,2.0,4.8,16,True,24.282379926417946,beginner,17.858810036791027
Reset 7977,1,-0.09855233593268897,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-2.247791489210056,0.0,2.0,4.8,20,True,39.37572876722646,beginner,10.312135616386767
Reset 7978,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.217161111310465,0.0,2.0,4.8,19,True,36.818356029901395,beginner,11.590821985049304
Reset 7979,1,0.09086539723482767,0.0,0,2.0,4.3,0,1,-0.017212426861829,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.567760696465216,0.0,2.0,4.3,18,True,36.524514021931935,beginner,11.737742989034034
Reset 7980,1,-0.0572275693226072,0.0,1,2.0,4.8,0,1,0.010859570765898496,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-2.9180481072240454,0.0,2.0,4.3,12,True,24.566163884368528,beginner,17.716918057815736
Reset 7981,1,0.028217067268909712,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.865997271173985,0.0,2.0,4.3,16,True,39.753654756675516,beginner,10.12317262166224
Reset 7982,1,0.04505537555148953,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.591843645352284,0.0,2.0,4.8,17,True,37.76569688508912,beginner,11.11715155745544
Reset 7983,1,0.09570100145245952,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-2.2473140118138923,0.0,2.0,4.8,13,True,31.480959258383955,beginner,14.259520370808023
Reset 7984,1,-0.09507052272703964,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-9.680947840768164,0.0,2.0,4.3,23,True,28.327648297015664,beginner,15.836175851492168
Reset 7985,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.150314588360739,0.0,2.0,4.3,14,True,26.902505977067648,beginner,16.548747011466176
Reset 7986,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.031502597817642,0.0,2.0,4.8,16,True,29.10384666745447,beginner,15.448076666272765
Reset 7987,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.946628135708467,0.0,2.0,4.8,22,True,34.253219908477895,beginner,12.873390045761052
Reset 7988,1,0.0026421564085228333,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.544498425606672,0.0,2.0,4.8,21,True,36.993585093639204,beginner,11.503207453180398
Reset 7989,1,-0.03412840897725378,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-5.735855101321843,0.0,2.0,4.3,14,True,36.532151034937826,beginner,11.733924482531087
Reset 7990,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.107267250747732,0.0,2.0,4.8,16,True,32.8097198586604,beginner,13.595140070669801
Reset 7991,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.706107230675427,0.0,2.0,4.3,12,True,24.615909308350346,beginner,17.692045345824827
Reset 7992,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-5.4012930846346325,0.0,2.0,4.8,21,True,31.188531295796246,beginner,14.405734352101877
Reset 7993,1,0.011468086592804738,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.367696625672092,0.0,2.0,4.8,13,True,23.618756543549686,beginner,18.190621728225157
Reset 7994,0,0.0,0.0,0,0.0,0.0,0,1,-0.018191977100483037,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-5.088183889758357,0.0,2.0,4.8,12,True,17.420480782486976,beginner,21.289759608756512
Reset 7995,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.176925227205455,0.0,2.0,4.3,20,True,31.27349856862592,beginner,14.36325071568704
Reset 7996,1,-0.12557916113882595,0.0,0,2.0,4.3,0,1,-0.058262121409851986,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.817081280482756,0.0,2.0,4.3,17,True,34.58186552374477,beginner,12.709067238127618
Reset 7997,1,0.15331011533207106,0.0,0,2.0,4.3,0,1,-0.12509057494185472,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.23224259831452,0.0,2.0,4.3,16,True,30.00772220594983,beginner,14.996138897025086
Reset 7998,1,0.045322718386283656,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.0377828053715863,0.0,2.0,4.8,15,True,32.89462980913239,beginner,13.552685095433805
Reset 7999,1,0.012279577187930713,0.0,0,2.0,4.3,0,1,0.17396903910468842,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.34817562607727,0.0,2.0,4.3,15,True,30.417696244988594,beginner,14.791151877505703
Reset 8000,0,0.0,0.0,0,0.0,0.0,0,1,-0.011602295745345659,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-5.140236061434084,0.0,2.0,4.3,16,True,39.83198547534127,beginner,10.084007262329365
Reset 8001,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.652682805151402,0.0,2.0,4.3,20,True,36.548355478470626,beginner,11.725822260764685
Reset 8002,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-2.387538082353535,0.0,2.0,4.8,13,True,30.6398168718434,beginner,14.6800915640783
Reset 8003,1,0.12183702377382333,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-6.814099265075947,0.0,2.0,4.8,17,True,38.36095512439303,beginner,10.819522437803485
Reset 8004,0,0.0,0.0,0,0.0,0.0,0,1,0.1659396463887477,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.939992553888578,0.0,2.0,4.3,14,True,29.519361538956623,beginner,15.240319230521688
Reset 8005,1,0.03506966495979702,0.0,0,2.0,4.3,0,1,-0.15824065959320044,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.1844053755878727,0.0,2.0,4.8,18,True,33.638870748351586,beginner,13.180564625824207
Reset 8006,0,0.0,0.0,0,0.0,0.0,0,1,0.10162023717989732,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-5.410770179740991,0.0,2.0,4.3,21,True,37.98972124120908,beginner,11.00513937939546
Reset 8007,1,0.06390054094508324,0.0,0,2.0,4.3,0,1,0.10581355263858638,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-9.94264280430442,0.0,2.0,4.3,22,True,37.30732014805059,beginner,11.346339925974702
Reset 8008,1,-0.056740210007781844,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.170195525299858,0.0,2.0,4.8,18,True,36.15050750339415,beginner,11.924746248302924
Reset 8009,1,-0.13300253107910853,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-9.805439317585982,0.0,2.0,4.8,23,True,27.1043735025426,beginner,16.4478132487287
Reset 8010,1,0.11450925625780317,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.020719443053924,0.0,2.0,4.3,18,True,36.30472851775829,beginner,11.847635741120856
Reset 8011,0,0.0,0.0,0,0.0,0.0,0,1,-0.031798833564218754,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.287201353825833,0.0,2.0,4.8,18,True,34.88426915403042,beginner,12.557865422984792
Reset 8012,1,0.004958590199404256,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-5.298150943019201,0.0,2.0,4.3,14,True,39.897143452114506,beginner,10.051428273942749
Reset 8013,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-9.373271313908493,0.0,2.0,4.3,23,True,38.66989440356704,beginner,10.66505279821648
Reset 8014,1,0.09128566656077086,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-6.995566033702237,0.0,2.0,4.8,20,True,28.09697404959848,beginner,15.95151297520076
Reset 8015,1,-0.03404537558026721,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.488601604753041,0.0,2.0,4.3,13,True,26.122952515954125,beginner,16.938523742022937
Reset 8016,1,0.0314818205129237,0.0,1,2.0,4.8,0,1,-0.09160245488171048,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.11662609738821,0.0,2.0,4.3,17,True,37.126204139516304,beginner,11.436897930241848
Reset 8017,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.151231045778839,0.0,2.0,4.8,16,True,32.01008257736882,beginner,13.994958711315592
Reset 8018,0,0.0,0.0,0,0.0,0.0,0,1,-0.1720517339923009,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.116516429168407,0.0,2.0,4.8,14,True,23.952644922710512,beginner,18.023677538644744
Reset 8019,0,0.0,0.0,0,0.0,0.0,0,1,0.03614926630474469,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.979475164119357,0.0,2.0,4.8,20,True,38.33271069023044,beginner,10.833644654884779
Reset 8020,0,0.0,0.0,0,0.0,0.0,0,1,0.0964438978305644,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.9939152540759055,0.0,2.0,4.8,19,True,34.9331086673744,beginner,12.533445666312803
Reset 8021,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-5.179016629411665,0.0,2.0,4.3,21,True,38.06094150944066,beginner,10.96952924527967
Reset 8022,0,0.0,0.0,0,0.0,0.0,0,1,0.08964179756090584,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.904006301884124,0.0,2.0,4.8,12,True,19.502513307812286,beginner,20.248743346093857
Reset 8023,1,-0.05129761932207977,0.0,1,2.0,4.8,0,1,0.1274305264674378,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.008572013534549,0.0,2.0,4.8,16,True,36.34562805706247,beginner,11.827185971468765
Reset 8024,1,0.1362488984358332,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.869082649151786,0.0,2.0,4.3,13,True,20.37722312226338,beginner,19.81138843886831
Reset 8025,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-9.442875952136378,0.0,2.0,4.8,21,True,40.22118241991832,intermediate,9.97235219751021
Reset 8026,1,0.13663890290705694,0.0,0,2.0,4.3,0,1,-0.06839438087842065,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.735960117457182,0.0,2.0,4.8,18,True,30.164995450755796,beginner,14.917502274622102
Reset 8027,1,0.11973679736844556,0.0,0,2.0,4.3,0,1,0.13209802086993205,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.512722453718373,0.0,2.0,4.3,15,True,30.60884722763514,beginner,14.69557638618243
Reset 8028,0,0.0,0.0,0,0.0,0.0,0,1,0.1691669412866037,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-7.544148859166843,0.0,2.0,4.8,17,True,34.89530622712282,beginner,12.552346886438588
Reset 8029,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-2.622667462058028,0.0,2.0,4.3,17,True,39.48016815698949,beginner,10.259915921505256
Reset 8030,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.3723754136189035,0.0,2.0,4.8,15,True,26.633546133760504,beginner,16.683226933119748
Reset 8031,1,0.13275569492201833,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.367899071471626,0.0,2.0,4.8,18,True,25.785256171848303,beginner,17.10737191407585
Reset 8032,0,0.0,0.0,0,0.0,0.0,0,1,0.11566631003885486,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.151887738701269,0.0,2.0,4.3,16,True,36.749393340260816,beginner,11.625303329869592
Reset 8033,1,0.13224036895634006,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.963388021013902,0.0,2.0,4.3,16,True,32.33283382627342,beginner,13.833583086863289
Reset 8034,1,0.04990571188149473,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-4.165775245634601,0.0,2.0,4.8,14,True,31.061051851029365,beginner,14.469474074485317
Reset 8035,0,0.0,0.0,0,0.0,0.0,0,1,0.1340508535023499,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-4.510980347690248,0.0,2.0,4.3,15,True,30.615897777367618,beginner,14.692051111316191
Reset 8036,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.281149843490223,0.0,2.0,4.8,15,True,20.321395848153017,beginner,19.83930207592349
Reset 8037,1,0.15892216443627372,0.0,1,2.0,4.8,0,1,0.16159964442043906,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-4.5738411756322686,0.0,2.0,4.3,16,True,55.87125411066141,intermediate,8.016093236167324
Reset 8038,1,-0.02358357600467076,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-6.100317820544692,0.0,2.0,4.8,17,True,44.770411346165034,intermediate,9.40369858172937
Reset 8039,1,0.07689073999003493,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-2.8350179859980065,0.0,2.0,4.8,17,True,35.6890432292131,beginner,12.15547838539345
Reset 8040,1,-0.11052838489069083,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-3.1348326673493307,0.0,2.0,4.3,12,True,21.220649053872073,beginner,19.389675473063964
Reset 8041,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-6.882723569364884,0.0,2.0,4.8,22,True,34.26852079121714,beginner,12.865739604391427
Reset 8042,1,-0.14097597233027925,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-9.615709222144796,0.0,2.0,4.3,20,True,34.978523446235684,beginner,12.51073827688216
Reset 8043,1,0.16759207559805467,0.0,0,2.0,4.3,0,1,0.0929131234318159,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-2.017726351234291,0.0,2.0,4.8,14,True,32.6356845857447,beginner,13.682157707127653
Reset 8044,1,-0.1375085610131177,0.0,0,2.0,4.3,0,1,0.031800332292766686,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.2793128004049192,0.0,2.0,4.8,18,True,32.97953704126073,beginner,13.510231479369637
Reset 8045,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.640311505661526,0.0,2.0,4.3,20,True,36.31051743637195,beginner,11.844741281814022
Reset 8046,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.7747193990844536,0.0,2.0,4.8,19,True,34.98870578163398,beginner,12.505647109183009
